timestamp,dt_ms,laser_front_cm,sonar_rear_cm,ir_left,ir_right,accel_x,accel_y,accel_z,accel_mag,gyro_z,rpm,battery_v,current_a,vision_mode,target_name,target_found,target_bbox_area,vision_steer_pull,avoid_state,raw_throttle,raw_steering,smooth_throttle,smooth_steering,motor_L,motor_R,sweep_active,sweep_esc_angle,sweep_esc_dist,touch_x,touch_y,touch_conf,status_msg
1772263618.3242304,,999,39.9,0,0,,,,1.26,-21.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,23.0,CLEAR,100,41.3,100.0,40.8,151.4,48.6,0,0,0,,,0.892,>> HUNTING: TOUCH TARGET
1772263618.3790705,,999,30.4,0,0,,,,0.91,-6.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,23.6,CLEAR,100,42.5,100.0,42.0,150.4,49.6,0,0,0,,,0.913,>> HUNTING: TOUCH TARGET
1772263618.4290798,,999,30.4,False,False,0.133,-0.149,0.884,0.907,-5.28,342.0,11.82,5.81,,,,,,,,,,,,,,,,,,,
1772263618.4295259,,999,30.4,0,0,,,,0.91,-6.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,23.9,CLEAR,100,43.0,100.0,42.7,151.3,48.7,0,0,0,,,0.913,>> HUNTING: TOUCH TARGET
1772263618.4800708,,999,30.4,0,0,,,,0.91,-6.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,24.4,CLEAR,100,43.9,100.0,43.5,152.3,47.7,0,0,0,,,0.904,>> HUNTING: TOUCH TARGET
1772263618.5345967,,129.2,25.1,0,0,,,,1.23,-5.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,25.0,CLEAR,100,45.0,100.0,44.6,153.4,46.6,0,0,0,,,0.882,>> HUNTING: TOUCH TARGET
1772263618.585192,,129.2,25.1,0,0,,,,1.23,-5.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,25.5,CLEAR,100,45.8,100.0,45.5,154.4,45.6,0,0,0,,,0.786,>> HUNTING: TOUCH TARGET
1772263618.635505,,129.2,25.1,0,0,,,,1.23,-5.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,25.2,CLEAR,100,45.3,100.0,45.3,154.3,45.7,0,0,0,,,0.554,>> HUNTING: TOUCH TARGET
1772263618.6874294,,999,13.5,False,False,0.244,0.076,0.604,0.656,-8.79,330.0,11.81,5.81,,,,,,,,,,,,,,,,,,,
1772263618.6877048,,999,13.5,0,0,,,,0.66,-9.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,27.3,CLEAR,100,49.2,100.0,48.1,158.1,41.9,0,0,0,,,0.785,>> HUNTING: TOUCH TARGET
1772263618.7393954,,999,13.5,0,0,,,,0.66,-9.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,28.9,CLEAR,100,52.0,100.0,50.8,161.4,38.6,0,0,0,,,0.843,>> HUNTING: TOUCH TARGET
1772263618.7903752,,999,13.5,0,0,,,,0.66,-9.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,31.2,CLEAR,100,56.2,100.0,54.6,165.9,34.1,0,0,0,,,0.885,>> HUNTING: TOUCH TARGET
1772263618.8425825,,999,4.9,0,0,,,,0.97,-13.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.3,CLEAR,100,58.2,100.0,57.1,169.5,30.5,0,0,0,,,0.897,>> HUNTING: TOUCH TARGET
1772263618.8931456,,999,4.9,0,0,,,,0.97,-13.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,15.5,CLEAR,100,27.8,100.0,36.6,145.3,54.7,0,0,0,,,0.746,>> HUNTING: TOUCH TARGET
1772263618.9427192,,999,4.9,False,False,0.151,0.063,0.952,0.966,-12.82,330.0,11.84,5.81,,,,,,,,,,,,,,,,,,,
1772263618.9444597,,999,4.9,0,0,,,,0.97,-13.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,16.6,CLEAR,100,29.8,100.0,31.9,139.6,60.4,0,0,0,,,0.838,>> HUNTING: TOUCH TARGET
1772263618.997337,,999,1.7,0,1,,,,0.53,-23.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,29.5,CLEAR,100,29.2,100.0,30.0,138.8,61.2,0,0,0,,,0.829,>> HUNTING: TOUCH TARGET [IR-R]
1772263619.0480802,,999,1.7,0,1,,,,0.53,-23.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,37.3,CLEAR,100,43.2,100.0,39.2,149.8,50.2,0,0,0,,,0.862,>> HUNTING: TOUCH TARGET [IR-R]
1772263619.0986886,,999,1.7,0,1,,,,0.53,-23.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,35.2,CLEAR,100,39.3,100.0,39.3,149.8,50.2,0,0,0,,,0.858,>> HUNTING: TOUCH TARGET [IR-R]
1772263619.1518319,,16.9,2.9,0,1,,,,1.2,-17.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,28.0,SWEEP_WAIT,20.0,26.3,60.0,30.2,98.3,21.7,0,0,0,,,0.847,>> HUNTING: TOUCH TARGET [OBS 17cm -> SWEEP] [IR-R]
1772263619.2025638,,16.9,2.9,0,1,,,,1.2,-17.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,22.8,SWEEP_WAIT,0,0,30.0,9.1,43.3,16.7,1,0,0,,,0.813,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.2535405,,16.9,2.9,0,1,,,,1.2,-17.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,11.1,SWEEP_WAIT,0,0,15.0,2.7,20.8,9.2,1,0,0,,,0.687,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.3046923,,16.9,2.9,0,1,,,,1.2,-25.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-71.6,SWEEP_WAIT,0,0,7.5,0.8,12.3,2.7,1,0,0,,,0.507,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.3565202,,16.9,2.9,0,1,,,,1.2,-25.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-93.8,SWEEP_WAIT,0,0,3.8,0.2,7.9,-0.4,1,0,0,,,0.436,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.4071972,,16.9,2.9,0,1,,,,1.2,-25.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,8.1,SWEEP_WAIT,0,0,1.9,0.1,5.8,-2.1,1,0,0,,,0.469,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.4579895,,16.9,2.9,0,1,,,,1.2,-24.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.3,SWEEP_WAIT,0,0,0.9,0.0,4.7,-2.8,1,0,0,,,0.462,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.5093107,,16.9,2.9,0,1,,,,1.2,-24.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,75.9,SWEEP_WAIT,0,0,0.5,0.0,4.2,-3.3,1,0,0,,,0.467,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.5604389,,16.9,2.9,0,1,,,,1.2,-24.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,73.3,SWEEP_WAIT,0,0,0.2,0.0,4.0,-3.5,1,0,0,,,0.398,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.6112244,,16.9,2.9,0,1,,,,1.2,-51.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,70.6,SWEEP_WAIT,0,0,0.1,0.0,7.9,-7.7,1,0,0,,,0.37,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.6620402,,16.9,2.9,0,1,,,,1.2,-51.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-44.4,SWEEP_WAIT,0,0,0.1,0.0,7.8,-7.7,1,0,0,,,0.406,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.712946,,16.9,2.9,0,1,,,,1.2,-51.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-45.6,SWEEP_WAIT,0,0,0.0,0.0,7.8,-7.7,1,0,0,,,0.431,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.763425,,16.9,2.9,0,1,,,,1.2,-31.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,36.6,SWEEP_WAIT,0,0,0.0,0.0,4.8,-4.7,1,0,0,,,0.41,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.81645,,16.9,2.9,0,1,,,,1.2,-31.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.5,SWEEP_WAIT,0,0,0.0,0.0,4.8,-4.8,1,0,0,,,0.441,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.8682265,,16.9,2.9,0,1,,,,1.2,-31.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.5,SWEEP_WAIT,0,0,0.0,0.0,4.8,-4.8,1,0,0,,,0.432,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.919227,,16.9,2.9,0,1,,,,1.2,-0.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.5,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.437,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263619.9697857,,16.9,2.9,0,1,,,,1.2,-0.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.5,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.437,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263620.020826,,16.9,2.9,0,1,,,,1.2,-0.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.7,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.439,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263620.0719063,,16.9,2.9,0,1,,,,1.2,-1.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.5,SWEEP_WAIT,0,0,0.0,0.0,0.2,-0.2,1,0,0,,,0.445,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263620.12249,,16.9,2.9,0,1,,,,1.2,-1.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,33.1,SWEEP_WAIT,0,0,0.0,0.0,0.2,-0.2,1,0,0,,,0.417,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263620.1730738,,16.9,2.9,0,1,,,,1.2,-1.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,33.4,SWEEP_WAIT,0,0,0.0,0.0,0.2,-0.2,1,0,0,,,0.436,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263620.2248216,,16.9,2.9,0,1,,,,1.2,-0.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.5,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.445,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263620.2758763,,16.9,2.9,0,1,,,,1.2,-0.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.5,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.426,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263620.3264768,,16.9,2.9,0,1,,,,1.2,-0.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.7,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.442,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263620.3770864,,16.9,2.9,0,1,,,,1.2,-0.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,31.7,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.422,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263620.4275923,,16.9,2.9,0,1,,,,1.2,-0.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.5,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.441,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263620.4782116,,16.9,2.9,0,1,,,,1.2,-0.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.5,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.446,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263621.601008,,16.9,,,,,,,,,,,,,,,,,,,,,,,,True,60,53.7,,,,"SWEEP_DONE:[(-60, 15.65), (-50, 15.65), (-40, 39.5), (-30, 41.3), (-20, 21.299999999999997), (-10, 39.35), (0, 34.9), (10, 20.45), (20, 25.8), (30, 26.400000000000002), (40, 19.4), (50, 23.95), (60, 53.7)]"
1772263621.6011996,,16.9,2.9,False,False,0.139,0.002,0.825,0.837,-0.57,12.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263621.858014,,999,10.1,False,False,0.117,0.012,0.985,0.992,-1.31,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263622.1122112,,15.9,10.1,False,False,0.006,-0.017,1.128,1.128,-0.44,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263622.3704,,15.4,10.1,False,False,-0.007,-0.011,1.176,1.176,0.28,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263622.6273034,,15.7,10.1,False,False,0.028,-0.011,1.068,1.069,-0.05,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263622.8830054,,15.8,10.1,False,False,-0.012,-0.022,1.157,1.158,-0.47,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263623.1415555,,16.2,10.1,False,False,0.045,-0.005,1.068,1.069,-0.3,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263623.3924105,,16.0,999,False,False,0.055,0.004,0.988,0.99,0.05,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
