timestamp,dt_ms,laser_front_cm,sonar_rear_cm,ir_left,ir_right,accel_x,accel_y,accel_z,accel_mag,gyro_z,rpm,battery_v,current_a,vision_mode,target_name,target_found,target_bbox_area,vision_steer_pull,avoid_state,raw_throttle,raw_steering,smooth_throttle,smooth_steering,motor_L,motor_R,sweep_active,sweep_esc_angle,sweep_esc_dist,status_msg
1772262992.5656466,,999,76.6,False,False,0.024,-0.003,0.961,0.961,-0.05,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262992.8321035,,999,76.6,False,False,-0.006,0.003,1.028,1.028,-0.19,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262993.0908413,,999,76.6,False,False,-0.064,-0.004,1.104,1.106,-0.03,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262993.3567002,,48.7,76.7,False,False,-0.002,-0.022,1.036,1.036,-0.22,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772262993.6221592,,999,76.6,False,False,0.009,-0.007,1.005,1.005,-0.03,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262993.8811018,,999,76.6,False,False,-0.037,0.01,1.06,1.061,-0.12,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262994.1465137,,999,76.6,False,False,-0.065,0.005,1.151,1.153,-0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262994.4121196,,999,76.2,False,False,0.001,0.01,1.027,1.027,0.03,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772262994.6704152,,999,76.6,False,False,-0.051,-0.008,1.11,1.111,0.33,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772262994.9373906,,999,76.7,False,False,-0.052,-0.002,1.123,1.124,-0.11,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772262995.203007,,999,76.6,False,False,-0.041,-0.005,1.086,1.087,0.0,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262995.461246,,999,76.6,False,False,-0.058,-0.003,1.124,1.126,-0.19,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772262995.7259555,,999,76.6,False,False,-0.012,0.002,1.01,1.01,0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262995.990866,,999,76.6,False,False,-0.001,-0.012,1.008,1.008,0.36,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262996.250383,,999,75.9,False,False,-0.022,0.008,1.021,1.021,-0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262996.5151994,,999,76.6,False,False,-0.01,-0.005,1.048,1.048,-0.54,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772262996.7801862,,999,76.6,False,False,0.021,-0.006,0.969,0.969,-0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262997.0382092,,999,76.6,False,False,-0.012,-0.003,1.056,1.056,-0.37,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772262997.3050747,,999,76.6,False,False,-0.012,0.006,1.001,1.001,0.35,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772262997.570206,,999,76.6,False,False,0.002,0.008,0.99,0.99,0.36,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262997.8280325,,999,76.6,False,False,-0.018,-0.004,1.034,1.034,0.19,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262998.093216,,75.5,76.2,False,False,-0.0,-0.001,1.003,1.003,0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262998.3585367,,999,76.6,False,False,-0.008,-0.003,1.015,1.015,-0.01,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772262998.6165345,,999,76.6,False,False,-0.015,-0.005,1.033,1.033,0.34,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262998.8821635,,999,74.4,False,False,0.003,-0.002,1.041,1.041,0.19,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262999.148021,,999,76.6,False,False,0.007,-0.01,1.008,1.008,0.07,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772262999.4061437,,999,76.6,False,False,0.016,-0.017,0.982,0.982,0.65,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262999.6718614,,999,76.6,False,False,-0.012,-0.001,1.045,1.045,0.32,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772262999.93681,,999,76.6,False,False,-0.023,-0.0,1.038,1.038,0.1,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263000.194824,,999,76.6,False,False,-0.045,-0.008,1.118,1.119,-0.14,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263000.4597309,,999,76.6,False,False,-0.003,-0.023,1.03,1.03,-0.26,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263000.7243161,,999,76.6,False,False,0.006,0.014,0.972,0.972,0.2,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263000.9824474,,999,76.7,False,False,-0.024,0.01,1.027,1.027,0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263001.2472174,,999,76.6,False,False,-0.007,0.01,0.986,0.986,0.47,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263001.5119154,,999,76.6,False,False,-0.003,-0.004,1.04,1.04,-0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263001.7716134,,999,76.6,False,False,0.028,-0.004,0.943,0.944,-0.48,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263002.0369384,,999,76.6,False,False,0.013,-0.012,0.987,0.987,0.11,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263002.3023958,,999,76.7,False,False,-0.009,-0.001,1.028,1.028,-0.13,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263002.5606205,,999,76.6,False,False,-0.065,0.012,1.149,1.151,-0.55,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263002.8266895,,999,83.8,False,False,-0.034,0.009,1.047,1.048,-0.06,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263003.0915728,,999,77.0,False,False,0.01,-0.004,1.021,1.021,-0.15,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263003.349753,,999,76.6,False,False,-0.013,0.003,0.986,0.986,0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263003.615007,,999,76.6,False,False,-0.02,-0.005,1.037,1.037,0.36,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263003.8806696,,999,72.8,False,False,-0.026,-0.012,1.089,1.09,0.36,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263004.1393604,,999,77.6,False,False,0.02,0.003,0.979,0.979,0.39,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263004.4045663,,999,76.6,False,False,-0.017,0.001,1.006,1.006,0.3,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263004.670313,,999,76.2,False,False,-0.017,0.006,1.034,1.034,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263004.9285803,,999,76.7,False,False,0.014,-0.004,0.996,0.996,0.16,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263005.1965132,,999,76.6,False,False,0.01,-0.004,1.008,1.008,0.0,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263005.4622524,,87.7,76.6,False,False,0.004,-0.017,0.995,0.995,0.44,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263005.720384,,999,77.1,False,False,-0.006,0.007,1.0,1.0,0.03,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263005.9854298,,999,76.7,False,False,-0.039,-0.008,1.114,1.115,-0.4,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263006.250282,,999,76.6,False,False,-0.0,-0.002,1.026,1.026,-0.52,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263006.508484,,999,75.1,False,False,-0.066,0.006,1.147,1.149,0.02,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263006.7730982,,999,76.6,False,False,-0.015,-0.01,1.044,1.044,0.37,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263007.0383518,,999,76.6,False,False,-0.004,0.015,1.03,1.03,-0.34,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263007.2964652,,999,76.6,False,False,-0.02,0.003,1.035,1.035,0.54,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263007.56164,,999,76.6,False,False,-0.032,0.01,1.088,1.089,-0.55,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263007.8269756,,999,74.5,False,False,-0.035,-0.001,1.101,1.102,-0.41,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263008.084999,,999,76.6,False,False,0.026,-0.011,0.976,0.977,-0.07,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263008.3495638,,999,76.6,False,False,-0.024,0.008,1.018,1.018,0.56,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263008.6152885,,999,76.6,False,False,-0.006,0.015,0.996,0.996,-0.01,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263008.8736415,,999,76.7,False,False,-0.024,-0.002,1.049,1.049,0.06,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263009.1389656,,999,76.6,False,False,-0.005,0.002,1.028,1.028,0.14,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263009.4038243,,999,76.6,False,False,-0.017,-0.003,1.029,1.029,0.5,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263009.6619847,,999,76.6,False,False,-0.02,0.007,1.013,1.013,-0.11,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263009.9285297,,999,76.6,False,False,-0.019,0.01,1.037,1.037,0.06,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263010.193429,,999,76.6,False,False,0.021,-0.005,0.985,0.985,-0.5,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263010.4523067,,999,76.7,False,False,-0.017,-0.001,1.048,1.048,-0.27,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263010.717462,,999,76.6,False,False,-0.009,-0.002,1.013,1.013,0.29,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263010.9820707,,999,76.7,False,False,-0.05,-0.004,1.139,1.14,-0.27,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263011.240605,,999,76.6,False,False,0.028,-0.016,0.969,0.97,-0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263011.5058892,,999,77.9,False,False,0.025,-0.008,0.961,0.961,0.53,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263011.7730114,,999,100.0,False,False,-0.063,-0.001,1.147,1.149,-0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263012.0315928,,999,76.7,False,False,-0.038,-0.004,1.121,1.122,-0.25,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263012.29754,,999,76.6,False,False,-0.029,0.005,1.102,1.103,-0.33,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263012.5621886,,999,76.7,False,False,-0.013,-0.001,0.991,0.991,0.16,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263012.8204055,,999,76.6,False,False,-0.005,0.013,1.001,1.001,-0.23,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263013.085728,,999,76.6,False,False,-0.006,0.003,0.988,0.988,0.38,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263013.350334,,999,76.6,False,False,-0.026,0.003,1.023,1.023,0.58,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263013.608614,,999,76.7,False,False,0.011,-0.003,1.004,1.004,-0.29,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263013.873222,,999,76.2,False,False,-0.007,-0.006,1.02,1.02,0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263014.138001,,999,76.7,False,False,0.013,0.003,0.988,0.988,0.34,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263014.3969934,,999,76.6,False,False,-0.031,0.013,1.094,1.095,-0.65,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263014.663619,,999,76.6,False,False,-0.006,-0.012,1.045,1.045,0.01,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263014.9286036,,999,76.6,False,False,-0.01,-0.002,1.043,1.043,0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263015.1881962,,999,77.0,False,False,-0.038,-0.006,1.071,1.072,0.19,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263015.452904,,999,76.6,False,False,0.004,-0.009,1.016,1.016,0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263015.7177932,,999,76.6,False,False,0.017,-0.007,0.993,0.993,-0.08,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263015.976137,,71.6,76.6,False,False,-0.064,0.005,1.126,1.128,-0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263016.2420266,,999,76.6,False,False,0.028,-0.014,0.96,0.961,-0.36,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263016.5071223,,999,76.6,False,False,0.007,-0.018,1.001,1.001,0.61,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263016.7650695,,999,76.6,False,False,-0.004,0.005,1.008,1.008,0.05,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263017.0303333,,999,76.7,False,False,0.01,-0.004,1.006,1.006,-0.22,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263017.294961,,999,76.6,False,False,0.005,-0.003,0.984,0.984,0.58,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263017.552897,,999,76.7,False,False,-0.002,0.003,0.988,0.988,0.32,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263017.817923,,122.4,76.6,False,False,0.003,-0.007,1.028,1.028,-0.36,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263018.0828981,,999,76.7,False,False,-0.002,-0.004,1.038,1.038,0.28,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263018.3408875,,999,76.6,False,False,0.001,-0.001,1.009,1.009,0.32,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263018.605828,,999,77.0,False,False,0.015,-0.011,0.985,0.985,-0.27,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263018.8724506,,999,77.0,False,False,0.036,0.006,0.947,0.948,-0.14,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263019.1304307,,999,76.7,False,False,-0.003,-0.0,1.027,1.027,0.32,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263019.3961265,,999,76.6,False,False,-0.053,0.009,1.11,1.111,-0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263019.6607852,,999,77.0,False,False,-0.0,0.003,1.046,1.046,-0.52,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263019.9203374,,999,76.6,False,False,-0.024,-0.0,1.057,1.057,-0.48,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263020.1855588,,999,76.6,False,False,0.002,-0.001,1.011,1.011,-0.75,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263020.4502864,,999,76.6,False,False,-0.037,-0.0,1.068,1.069,0.16,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263020.7080047,,999,76.6,False,False,-0.026,0.009,1.087,1.087,-0.64,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263020.9726708,,999,76.6,False,False,0.019,-0.021,0.971,0.972,0.97,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263021.237206,,999,77.0,False,False,-0.056,-0.002,1.135,1.137,-0.31,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263021.4962475,,999,77.0,False,False,-0.061,-0.004,1.144,1.146,-0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263021.7609348,,999,76.6,False,False,0.014,-0.012,0.983,0.983,-0.15,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263022.0261292,,999,76.6,False,False,-0.031,-0.0,1.078,1.079,0.15,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263022.2843142,,999,76.6,False,False,0.002,-0.006,1.028,1.028,-0.22,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263022.5491278,,999,77.0,False,False,0.025,-0.007,0.95,0.95,-0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263022.8134816,,999,76.2,False,False,-0.034,0.004,1.05,1.051,-0.19,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263023.0715423,,999,76.5,False,False,-0.056,0.003,1.136,1.138,-0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263023.3363757,,999,76.6,False,False,-0.008,-0.004,1.052,1.052,-0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263023.6008546,,999,75.9,False,False,-0.06,0.005,1.126,1.128,-0.34,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263023.8586934,,111.3,76.6,False,False,-0.023,-0.0,1.074,1.074,-0.59,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263024.1237948,,999,76.6,False,False,-0.006,0.014,1.042,1.042,-0.15,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263024.388709,,999,78.0,False,False,-0.005,-0.007,1.017,1.017,0.44,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263024.6464698,,999,76.6,False,False,-0.047,0.005,1.119,1.12,-0.4,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263024.911285,,999,76.6,False,False,0.017,-0.009,0.978,0.978,0.02,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263025.1758249,,999,76.2,False,False,0.019,-0.004,0.994,0.994,0.29,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263025.4337187,,999,76.6,False,False,-0.012,0.007,1.066,1.066,-0.71,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263025.6983454,,999,76.6,False,False,0.015,0.015,0.996,0.996,-0.22,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263025.9632182,,999,76.6,False,False,-0.019,0.006,1.013,1.013,0.05,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263026.2214983,,69.7,76.6,False,False,0.027,-0.0,0.961,0.962,-0.15,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263026.485976,,999,76.2,False,False,-0.003,0.009,1.033,1.033,-0.38,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263026.7518244,,999,76.6,False,False,0.02,0.009,0.991,0.991,-0.18,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263027.0099385,,999,76.6,False,False,-0.068,-0.001,1.14,1.142,-0.13,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263027.274946,,999,76.2,False,False,0.005,-0.0,1.003,1.003,-0.57,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263027.539575,,999,76.6,False,False,-0.003,-0.007,1.005,1.005,-0.12,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263027.7978215,,999,82.0,False,False,-0.024,0.015,1.031,1.032,-0.39,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263028.0627413,,999,76.6,False,False,-0.014,-0.0,1.052,1.052,-0.44,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263028.3278842,,999,76.6,False,False,-0.028,-0.009,1.046,1.047,0.44,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263028.5861049,,999,76.6,False,False,-0.014,0.002,1.058,1.058,-0.52,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263028.8504503,,999,76.6,False,False,0.008,-0.004,1.002,1.002,0.19,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263029.1151824,,999,76.6,False,False,-0.021,0.002,1.054,1.054,-0.64,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263029.373069,,999,76.6,False,False,0.002,-0.001,1.029,1.029,0.22,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263029.6374714,,999,76.7,False,False,-0.072,0.004,1.154,1.156,-0.2,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263029.9030418,,999,76.6,False,False,-0.018,0.006,1.068,1.068,-0.53,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263030.1609762,,999,76.6,False,False,0.02,-0.005,0.956,0.956,0.36,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263030.4258997,,999,77.0,False,False,-0.057,-0.006,1.11,1.112,-0.03,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263030.6914792,,999,71.6,False,False,-0.025,-0.006,1.08,1.08,-0.69,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263030.9495177,,999,76.6,False,False,-0.007,0.014,1.036,1.036,-0.4,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263031.2149343,,999,76.6,False,False,-0.013,-0.009,1.029,1.029,0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263031.4795418,,999,76.7,False,False,-0.047,0.012,1.113,1.114,-0.66,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263031.738569,,999,76.7,False,False,0.02,0.006,0.962,0.962,-0.74,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263032.0032938,,999,76.7,False,False,-0.001,0.01,1.04,1.04,0.1,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263032.268237,,999,76.6,False,False,-0.032,-0.002,1.103,1.104,-0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263032.5267217,,999,76.6,False,False,0.003,-0.012,1.027,1.027,-0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263032.7914832,,999,77.0,False,False,-0.002,-0.0,1.03,1.03,0.18,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263033.0562127,,999,76.6,False,False,-0.043,0.01,1.089,1.09,-0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263033.3147433,,999,78.5,False,False,0.028,-0.022,0.959,0.96,-0.06,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263033.5798452,,999,76.6,False,False,0.003,-0.004,1.023,1.023,-0.46,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263033.8453143,,999,76.6,False,False,-0.025,-0.011,1.045,1.045,0.15,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263034.1036677,,61.3,76.6,False,False,-0.084,0.009,1.168,1.171,-0.47,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263034.3686187,,999,76.6,False,False,-0.002,-0.012,1.004,1.004,0.0,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263034.6332924,,999,76.6,False,False,-0.075,0.002,1.138,1.141,-0.39,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263034.8920438,,999,76.6,False,False,-0.017,-0.009,1.039,1.039,-0.06,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263035.1573353,,999,78.4,False,False,-0.003,-0.001,1.032,1.032,0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263035.4237494,,999,76.6,False,False,0.027,0.002,0.979,0.979,0.57,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263035.6832926,,999,76.6,False,False,-0.047,-0.003,1.125,1.126,-0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263035.9479566,,999,76.7,False,False,0.008,-0.018,0.991,0.991,0.39,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263036.2125854,,999,76.6,False,False,-0.052,-0.006,1.102,1.103,0.67,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263036.47124,,999,76.6,False,False,-0.006,-0.007,1.025,1.025,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263036.737208,,999,76.7,False,False,0.009,-0.006,0.983,0.983,0.48,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263037.0020764,,999,76.6,False,False,-0.022,0.022,1.031,1.032,-0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263037.2609015,,999,76.6,False,False,-0.002,-0.009,1.018,1.018,-0.03,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263037.5262716,,999,76.6,False,False,-0.001,-0.007,1.024,1.024,0.36,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263037.7921007,,999,76.6,False,False,0.006,-0.003,0.971,0.971,0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263038.050421,,999,76.6,False,False,-0.016,-0.001,1.006,1.006,0.48,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263038.316367,,999,77.0,False,False,0.028,-0.006,0.949,0.95,0.25,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263038.5813146,,999,76.6,False,False,0.024,0.002,0.977,0.977,0.26,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263038.8395588,,999,76.6,False,False,-0.021,-0.0,1.003,1.003,0.03,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263039.1041763,,999,76.6,False,False,0.015,-0.003,1.002,1.002,-0.22,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263039.3686705,,999,76.6,False,False,-0.006,-0.003,1.03,1.03,-0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263039.6265588,,999,76.2,False,False,-0.025,-0.001,1.046,1.046,0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263039.891158,,999,76.2,False,False,-0.037,0.01,1.099,1.1,-0.38,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263040.1567035,,999,76.6,False,False,-0.0,-0.0,1.021,1.021,-0.71,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263040.4147131,,999,76.6,False,False,0.015,-0.012,0.971,0.971,-0.01,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263040.6797993,,999,76.6,False,False,-0.002,-0.001,0.996,0.996,-0.04,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263040.9442883,,999,76.6,False,False,-0.0,0.001,0.979,0.979,0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263041.2028315,,999,76.6,False,False,-0.029,0.004,1.048,1.049,0.38,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263041.4683006,,999,76.6,False,False,-0.046,0.001,1.093,1.094,-0.2,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263041.7327664,,999,76.6,False,False,0.027,-0.015,0.953,0.954,0.5,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263041.9908252,,999,76.6,False,False,-0.01,-0.009,1.007,1.007,0.03,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263042.255298,,999,76.6,False,False,-0.007,0.005,0.997,0.997,0.16,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263042.519905,,999,76.6,False,False,0.015,-0.007,1.006,1.006,-0.68,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263042.777878,,64.6,76.2,False,False,-0.001,0.008,1.026,1.026,-0.52,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263043.0429654,,999,76.2,False,False,0.022,-0.006,0.963,0.963,-0.28,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263043.3076746,,999,76.6,False,False,-0.004,-0.006,0.997,0.997,0.47,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263043.5661252,,999,76.6,False,False,-0.036,0.02,1.064,1.065,-0.1,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263043.8313673,,999,77.1,False,False,0.005,0.012,0.971,0.971,0.22,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263044.0968866,,999,77.0,False,False,-0.004,-0.011,1.029,1.029,0.37,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263044.3547735,,999,76.6,False,False,0.009,-0.001,0.973,0.973,0.55,0.0,12.21,5.83,,,,,,,,,,,,,,,,
